"codfunc","func","codcliente","cliente","codfilial","filial","codfornec","fornecedor","codprod","produto","numnota","qtd","vlrbonus","vlrunitario","datasaida"
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226268,FALCON DISTRIBUICAO ARMAZ E TRANST S/A (POMPOM),80002,SAB INF POMPOM 12X80G LEITE/MEL,2315330,1,0,4.72,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,89462,ATIVADOR S.LINE 300ML SOS RICINO/QUERAT,2315330,6,0,2.96,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,87825,CO S.LINE 300ML SOS COCO,2315330,4,0,3.50,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,93924,KIT S.LINE 300ML(SH+CO)HIDRA BABOSA,2315330,2,0,3.85,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,349,GFG COSMETICOS LTDA,77287,UMIDILIZ UMIDIF MURIEL 250ML FORM CACHO,2315330,2,0,2.73,2022-02-04 00:00:00.000
4224,Func 3,39032,Cliente 32,1,COML.SAARA LTDA. HBL,226348,COTY BRASIL COMERCIO LTDA - PELE-YORK-SUN,67051,HID PAIXAO 200ML ROMANTICA,2315380,4,0,2.30,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,227106,DALPRIZE COSMETICOS EIRELI,57404,SH INF FLORA NENEN 100ML CLAROS,2315330,4,0,2.27,2022-02-04 00:00:00.000
4224,Func 3,39032,Cliente 32,1,COML.SAARA LTDA. HBL,222852,PROCTER & GAMBLE IND COM. LTDA(FDA PANTS),96604,FDA PAMPERS PANTS A.TOT C.S PTAO M 20UN,2315380,2,0,4.80,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,227106,DALPRIZE COSMETICOS EIRELI,57882,SH INF FLORA. NENEN 200ML NORMAL,2315330,2,0,2.75,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,227106,DALPRIZE COSMETICOS EIRELI,57278,CO INF FLORA NENEN 100ML NORM,2315330,2,0,2.30,2022-02-04 00:00:00.000
4224,Func 3,39032,Cliente 32,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),87385,DA REXONA 90G FEM COTTON,2315380,6,0,3.06,2022-02-04 00:00:00.000
4224,Func 3,39032,Cliente 32,1,COML.SAARA LTDA. HBL,223170,UNILEVER BRASIL LTDA (SABONETE),91024,SAB LIQ LUX 250ML BOT.FLOR LOTUS,2315380,4,0,2.59,2022-02-04 00:00:00.000
4224,Func 3,39032,Cliente 32,1,COML.SAARA LTDA. HBL,222401,COLGATE-PALMOLIVE COMERCIAL LTDA (PELE),90970,SAB PROTEX 12X85G CREAM*,2315380,2,0,5.39,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,96972,KIT I S.LINE 300ML HIDRA KIDS (SH+CO),2315330,4,0,3.85,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),88568,CO DOVE 200ML RITUAL REPARACAO,2315379,2,11,3.03,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,349,GFG COSMETICOS LTDA,100607,KIT ST.HAIR 250ML (SH+CO)HIALURONICO,2315330,4,0,2.76,2022-02-04 00:00:00.000
4224,Func 3,39032,Cliente 32,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),77740,DR REXONA 30ML CPT MEN V8,2315380,6,0,2.11,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),75207,SH CLEAR 200ML HID INTENSA,2315379,2,11,3.56,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,86065,SH S.LINE 300ML SOS CACHOS O.MANGA,2315330,2,0,3.37,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,88130,ATIVADOR S.LINE 300ML SOS CACH COCO,2315330,6,0,2.96,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226350,COTY BRASIL COMERCIO LTDA - DEO,98534,DA MONANGE 150ML PROTECAO SECA,2315379,0,11,0.00,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,90774,ATIVADOR S.LINE 300ML HIDRA ORIG,2315330,2,0,2.65,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226350,COTY BRASIL COMERCIO LTDA - DEO,98534,DA MONANGE 150ML PROTECAO SECA,2315379,12,11,2.38,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,1002,BELNORTE PRODUTOS DE BELEZA LTDA,74257,TINT MAXTON KIT LR ESC 6.0,2315379,2,11,3.07,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226269,FALCON DISTRIBUICAO ARMAZ E TRANST S/A (ADULTO),74457,SAB INT EVE 200ML L2P1 (FRESH+FLORAL),2315330,6,0,3.12,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),87384,DA REXONA 90G FEM BAMBOO,2315379,4,11,3.05,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,891,PONTELAND DISTRIBUICAO S/A,56276,SAB INF GRANADO 12X90G BEBE GLIC.TRAD*,2315330,2,0,7.11,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),80987,DA REXONA 90G MEN ACTIVE,2315379,6,11,3.05,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,226268,FALCON DISTRIBUICAO ARMAZ E TRANST S/A (POMPOM),80540,SAB INF POMPOM 12X80G CAM/ERVA,2315330,1,0,4.72,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,349,GFG COSMETICOS LTDA,95342,KIT ST.HAIR 250ML (SH+CO)REST E MACIEZ,2315330,4,0,2.76,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,227106,DALPRIZE COSMETICOS EIRELI,9908,LAVANDA INF FLORA NENEN 100ML,2315330,12,0,2.54,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226350,COTY BRASIL COMERCIO LTDA - DEO,98155,DA MONANGE 150ML DETOX FRESH,2315379,6,11,2.38,2022-02-04 00:00:00.000
4731,Func 14,98958,Cliente 20,1,COML.SAARA LTDA. HBL,2527,LR NORDESTE S/A,12609,TALCO A-SEPT BARLA 140G,2315325,6,0,2.53,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,227106,DALPRIZE COSMETICOS EIRELI,9910,SH INF FLORA NENEN 100ML NORMAL,2315330,4,0,2.27,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),88298,DA DOVE 89G FEM REG AZ,2315379,10,11,3.45,2022-02-04 00:00:00.000
4224,Func 3,74273,Cliente 37,1,COML.SAARA LTDA. HBL,227106,DALPRIZE COSMETICOS EIRELI,61750,CO INF FLORA NENEN 200ML NORM,2315330,2,0,2.78,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,5,SOBRAL PRODUTORA DE ART.TEX.IND.COM.LTDA,80717,HF FLOCONETES 75UND,2315379,12,11,1.03,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,222465,LOLLY BABY PROD. INFANTIS LTDA,83075,CHOCALHO LOLLY RS  723000,2315379,2,11,2.39,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,222401,COLGATE-PALMOLIVE COMERCIAL LTDA (PELE),27856,SAB LIQ PROTEX 250ML CREAM*,2315379,2,11,3.26,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,471,LOREAL BRASIL COML COSMET LTDA-(CABELOS),82268,CO ELSEVE 200ML RT5 EXTRA PROFUNDO,2315379,2,11,3.10,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,109,COLGATE-PALMOLIVE IND.E COM.LTDA-CABELOS,64638,SH PAL 350ML A.CASPA CLASS*,2315379,2,11,3.22,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,109,COLGATE-PALMOLIVE IND.E COM.LTDA-CABELOS,96884,SH PAL 350ML NAT DETOX*,2315379,2,11,2.58,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,225155,LOYMARK INDUSTRIA E COMERCIO DE COMESTICO,80068,ENX.DENTICS L500P350ML CLASSIC AZ,2315379,2,11,3.12,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,2527,LR NORDESTE S/A,6646,DES LEITE DE ROSAS 100ML MED,2315319,3,0,1.87,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),100293,SH CLEAR 200ML MEN ANTICASPA CAB/BARBA,2315379,2,11,3.56,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,224783,MEDEVICE DO BRASIL COMERCIAL LTDA,99996,MASCARA DESCARTAVEL MEDPACK 50UND,2315379,2,11,4.31,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,87816,CP S.LINE 300ML SOS COCO,2315379,2,11,3.09,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226350,COTY BRASIL COMERCIO LTDA - DEO,94243,DA MONANGE 150ML HID INTENSA,2315379,6,11,2.38,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,97729,SH S.LINE 300ML M.LISO O.ESSENCIAIS,2315379,2,11,3.13,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,109,COLGATE-PALMOLIVE IND.E COM.LTDA-CABELOS,57031,SH PAL 350ML NAT MACIEZ SV*,2315319,2,0,2.59,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,223170,UNILEVER BRASIL LTDA (SABONETE),91018,SAB LIQ LUX 250ML BOT.ORQUIDEA NEGRA,2315379,2,11,2.59,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,2488,HIGIE PLUS COTTONBABY IND. E COM. LTDA,57771,ABS COTTONBABY LADY 8UND SV S/ABA,2315319,6,0,1.42,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),87385,DA REXONA 90G FEM COTTON,2315379,2,11,3.05,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,222401,COLGATE-PALMOLIVE COMERCIAL LTDA (PELE),90928,SAB PROTEX 12X85G LIMP PROF*,2315319,1,0,5.40,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),80988,DA REXONA 90G MEN EXTRA COOL,2315379,4,11,3.05,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,2527,LR NORDESTE S/A,54295,TALCO A-SEPT BARLA 80G,2315319,3,0,2.19,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,226228,FALCON DISTRIBUICAO ARMAZ E TRANST S/A (SAPEKA),63593,FDA SAPEKA REG XXG 6UND,2315319,2,0,2.21,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,934,FARMAX S.A,93685,P.SOLAR SUNLES 120G T.SECO F50,2315319,1,0,5.07,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226350,COTY BRASIL COMERCIO LTDA - DEO,95133,DA MONANGE 150ML FLOR LAV,2315379,6,11,2.38,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),85449,SH SEDA 325ML LISO PERF,2315319,2,0,2.60,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,86587,TINT LIGHT COLOR CAST CL 5.0,2315379,2,11,3.26,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,891,PONTELAND DISTRIBUICAO S/A,82037,SAB INF LIQ GRANADO 250ML BEBE RF GLIC,2315379,2,11,3.42,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,920,CIGEL INDUSTRIAL LTDA - PELE.UNHA,89671,DESC ALYNE 20G CAMOMILA,2315333,12,0,1.79,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,225155,LOYMARK INDUSTRIA E COMERCIO DE COMESTICO,80046,ENX.DENTICS L500P350ML S/ALCOOL,2315379,2,11,3.12,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,471,LOREAL BRASIL COML COSMET LTDA-(CABELOS),96466,SH ELSEVE 200ML LONGO DOS SONHOS,2315379,2,11,2.85,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,109,COLGATE-PALMOLIVE IND.E COM.LTDA-CABELOS,71260,SH PAL 350ML A.CASPA ANTIQUEDA MEN*,2315379,2,11,3.22,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,222072,JOHNSON&JOHNSON BR IND COM PR SAUDE LTDA-J&J PELE.SUN,95201,SAB JOHNSON 12X80G AMENDOAS,2315333,1,0,4.92,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),85635,SH SEDA 325ML A.CASPA HID DIARIA,2315379,2,11,2.59,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,891,PONTELAND DISTRIBUICAO S/A,82037,SAB INF LIQ GRANADO 250ML BEBE RF GLIC,2315333,2,0,3.47,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,2488,HIGIE PLUS COTTONBABY IND. E COM. LTDA,76357,CURATIVO COTTONBABY TRANSP 10UND,2315379,6,11,1.37,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),85451,SH SEDA 325ML OLEO HID,2315333,2,0,2.61,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,920,CIGEL INDUSTRIAL LTDA - PELE.UNHA,85421,AGUA OX CRM ALYNE 100ML 30V,2315333,24,0,1.31,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,89457,GEL S.LINE 320ML T.CACHOS BABOSA,2315379,2,11,3.37,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,920,CIGEL INDUSTRIAL LTDA - PELE.UNHA,90847,SAB LIQ ESFOL DELICADERM 180ML KIWI,2315333,2,0,3.36,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,86066,SH S.LINE 300ML SOS BOMBA ORIGINAL,2315379,2,11,3.37,2022-02-04 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,96040,CO S.LINE 300ML M.LISO MATIZADOR,2315379,2,11,3.68,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,920,CIGEL INDUSTRIAL LTDA - PELE.UNHA,85422,AGUA OX CRM ALYNE 100ML 40V,2315333,24,0,1.31,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,226338,FABRICA DE ARTEFATOS DE LATEX BLOWTEX LT,88439,PRESERV BLOWTEX 3UND ELITE,2315333,12,0,1.01,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,2488,HIGIE PLUS COTTONBABY IND. E COM. LTDA,98543,P.DIARIO COTTONBABY LADY 15UND S/ABA,2315319,6,0,1.58,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,227425,BASTON INDUSTRIA DE AEROSSOIS LTDA - HP,96874,DA ABOVE 150ML MEN SPORT ENERGY,2315333,4,0,2.47,2022-02-04 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,920,CIGEL INDUSTRIAL LTDA - PELE.UNHA,85421,AGUA OX CRM ALYNE 100ML 30V,2315319,24,0,1.30,2022-02-04 00:00:00.000
4559,Func 15,74273,Cliente 37,5,SAARA PERFUM,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),89001,CP PANTENE 240G CACHOS,1223885,2,0,3.31,2022-02-04 00:00:00.000
4824,Func 12,67706,Cliente 55,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),85451,SH SEDA 325ML OLEO HID,2315385,6,0,2.59,2022-02-05 00:00:00.000
4824,Func 12,67706,Cliente 55,1,COML.SAARA LTDA. HBL,5,SOBRAL PRODUTORA DE ART.TEX.IND.COM.LTDA,80717,HF FLOCONETES 75UND,2315385,12,0,1.03,2022-02-05 00:00:00.000
4824,Func 12,67706,Cliente 55,1,COML.SAARA LTDA. HBL,10,CIGEL DISTRIBUIDORA DE COSMETICOS LTDA - CAP,82908,GEL FIX ALYNE 250G MEGA FIX AZ,2315385,4,0,2.19,2022-02-05 00:00:00.000
4824,Func 12,67706,Cliente 55,1,COML.SAARA LTDA. HBL,226652,LOREAL BRASIL COML COSMET LTDA- NIELY COLORACAO,70481,TINT C&T M.KIT CAST ESCURO 3.0,2315385,2,0,2.99,2022-02-05 00:00:00.000
4824,Func 12,67706,Cliente 55,1,COML.SAARA LTDA. HBL,226652,LOREAL BRASIL COML COSMET LTDA- NIELY COLORACAO,74820,TINT C&T M.KIT LOURO ESCURO 6.0,2315385,2,0,2.99,2022-02-05 00:00:00.000
4824,Func 12,67706,Cliente 55,1,COML.SAARA LTDA. HBL,226243,CIMEX DITRIBUIDORA DE COSMETICOS LTDA,86586,TINT LIGHT COLOR CAST MED 4.0,2315385,2,0,3.26,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),88577,DA SUAVE 87G FEM FRUTAS VERMELHAS LIC,2315386,4,0,2.45,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,471,LOREAL BRASIL COML COSMET LTDA-(CABELOS),96466,SH ELSEVE 200ML LONGO DOS SONHOS,2315386,4,0,2.86,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,2413,JOHNSON&JOHNSON COM.E DIST.LTDA-FEMININA,57248,ABS S.LIVRE ADP 8UND SV S/ABA,2315386,6,0,1.73,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,2527,LR NORDESTE S/A,12609,TALCO A-SEPT BARLA 140G,2315386,3,0,2.53,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),88075,DA REXONA 90G FEM ANTIBAC INVIS,2315386,4,0,3.06,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,223170,UNILEVER BRASIL LTDA (SABONETE),61124,SAB DOVE 12X90G BRANCO,2315386,1,0,6.42,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,109,COLGATE-PALMOLIVE IND.E COM.LTDA-CABELOS,56895,SH INF PAL 350ML NAT KIDS*,2315386,2,0,3.22,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,224539,COLGATE-PALMOLIVE COMERCIAL LTDA (ORAL),16731,ED SORRISO ORIG MAC*,2315386,6,0,1.50,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,222401,COLGATE-PALMOLIVE COMERCIAL LTDA (PELE),86457,SAB LIQ PAL 250ML O.NUTRI CAMELIA,2315386,2,0,2.77,2022-02-05 00:00:00.000
4824,Func 12,98851,Cliente 27,1,COML.SAARA LTDA. HBL,226073,PROCTER & GAMBLE DO BRASIL S/A.(ABS BAS),90686,ABS ALWAYS BAS 32UND SEC C/ABA,2315387,6,0,2.88,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,222401,COLGATE-PALMOLIVE COMERCIAL LTDA (PELE),90928,SAB PROTEX 12X85G LIMP PROF*,2315386,1,0,5.38,2022-02-05 00:00:00.000
4824,Func 12,98851,Cliente 27,1,COML.SAARA LTDA. HBL,227106,DALPRIZE COSMETICOS EIRELI,7237,TALCO INF FLORA NENEN 180G,2315387,3,0,2.68,2022-02-05 00:00:00.000
4824,Func 12,98851,Cliente 27,1,COML.SAARA LTDA. HBL,128,PROCTER & GAMBLE DO BRASIL S/A. (ABS PREMIO),84582,ABS ALWAYS NOT TRANQ 8UND SV C/ABA,2315387,3,0,2.43,2022-02-05 00:00:00.000
4824,Func 12,98851,Cliente 27,1,COML.SAARA LTDA. HBL,227106,DALPRIZE COSMETICOS EIRELI,57887,TALCO INF FLORA NENEN 180G A.VERA,2315387,3,0,2.83,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),72395,DA DOVE 89G MEN CLEAN COMFORT,2315386,6,0,3.45,2022-02-05 00:00:00.000
4824,Func 12,98851,Cliente 27,1,COML.SAARA LTDA. HBL,920,CIGEL INDUSTRIAL LTDA - PELE.UNHA,82763,SAB LIQ ALYNE 1L GLICERINADO NEUTRO,2315387,2,0,2.95,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),88574,DA SUAVE 87G MEN INVISIBLE,2315386,2,0,2.45,2022-02-05 00:00:00.000
4824,Func 12,98851,Cliente 27,1,COML.SAARA LTDA. HBL,920,CIGEL INDUSTRIAL LTDA - PELE.UNHA,82764,SAB LIQ ALYNE 1L PROTEINA LEITE,2315387,2,0,2.95,2022-02-05 00:00:00.000
4824,Func 12,98851,Cliente 27,1,COML.SAARA LTDA. HBL,12802,PROCTER & GAMBLE DO BRASIL S/A(PANTENE),90014,KIT PANTENE 175ML(SH+CO)HIDRO CAUTER,2315387,1,0,4.33,2022-02-05 00:00:00.000
4824,Func 12,98851,Cliente 27,1,COML.SAARA LTDA. HBL,224543,LOREAL BRASIL COML COSMET LTDA- NIELY CAP,90385,KIT NIELY GOLD 275+175ML(SH+CO)NUT MAGIC,2315387,2,0,3.35,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,471,LOREAL BRASIL COML COSMET LTDA-(CABELOS),96462,CO ELSEVE 200ML LONGO DOS SONHOS,2315386,2,0,3.10,2022-02-05 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,222401,COLGATE-PALMOLIVE COMERCIAL LTDA (PELE),59255,SAB LIQ PAL 250ML NUTRIMILK*,2315386,2,0,3.01,2022-02-05 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,226345,COTY BRASIL COMERCIO LTDA - UNHAS,56443,ESM RISQUE BASE FORTALECEDOR,2315333,6,0,1.74,2022-02-04 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,222401,COLGATE-PALMOLIVE COMERCIAL LTDA (PELE),80384,SAB LIQ PROTEX 250ML LIMP PROFUNDA*,2315386,4,0,3.26,2022-02-05 00:00:00.000
4224,Func 3,4292,Cliente 51,1,COML.SAARA LTDA. HBL,85,UNILEVER BRASIL LTDA ( CABELOS ),7699,SH DIMENSION 200ML 2EM1 NORMAL A SECO,2315379,2,11,3.26,2022-02-04 00:00:00.000
4224,Func 3,78428,Cliente 9,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),65207,DR REXONA 50ML MEN V8,2315333,2,0,2.54,2022-02-04 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,5302,PERFUMES DANA DO BRASIL S.A,10960,DC HERBISSIMO 55G TRADICIONAL,2315386,6,0,1.80,2022-02-05 00:00:00.000
4224,Func 3,68765,Cliente 25,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),77740,DR REXONA 30ML CPT MEN V8,2315319,6,0,2.11,2022-02-04 00:00:00.000
4824,Func 12,79140,Cliente 17,1,COML.SAARA LTDA. HBL,2371,UNILEVER BRASIL LTDA (DEO),80988,DA REXONA 90G MEN EXTRA COOL,2315386,4,0,3.06,2022-02-05 00:00:00.000
4824,Func 12,38188,Cliente 57,1,COML.SAARA LTDA. HBL,920,CIGEL INDUSTRIAL LTDA - PELE.UNHA,100414,SAB LIQ ALYNE 1L ORQUIDEA,2315383,4,0,2.88,2022-02-05 00:00:00.000
